Id,FriendlyName,Category,Priority,OriginalPriority,Name,ShortName,MarketId,Price,PricePerSlot,Slots,IconUrl,ImageUrl,BigImgUrlNote
588226e62459776e3e094af7,Magpul AFG grip FG,Attachments,1 Low,1 Low,b'Magpul AFG grip FG',b'AFG FG',588226e62459776e3e094af7,4299,4299.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8c/AFG_Grip_Icon.gif?version=162d341ba595c50720ebc77acb6bec3f',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8c/AFG_Grip_Icon.gif?version=162d341ba595c50720ebc77acb6bec3f',
588226ef24597767af46e39c,Magpul AFG grip OD,Attachments,1 Low,1 Low,b'Magpul AFG grip OD',b'AFG OD',588226ef24597767af46e39c,6500,6500.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8c/AFG_Grip_Icon.gif?version=162d341ba595c50720ebc77acb6bec3f',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8c/AFG_Grip_Icon.gif?version=162d341ba595c50720ebc77acb6bec3f',
5d135e83d7ad1a21b83f42d8,Magpul CTR Carbine stock,Attachments,2 Medium,1 Low,b'Magpul CTR Carbine stock',b'CTR Stock',5d135e83d7ad1a21b83f42d8,25999,12999.5,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f7/CTR_FDE_Icon.png?version=4ac273e145fd89a2cc690d1e0d2bd7be',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f7/CTR_FDE_Icon.png?version=4ac273e145fd89a2cc690d1e0d2bd7be',
5d135ecbd7ad1a21c176542e,Magpul CTR Carbine stock FDE,Attachments,1 Low,1 Low,b'Magpul CTR Carbine stock FDE',b'',0,0,0,0,b'',b'',
5cdeaca5d7f00c00b61c4b70,Magpul inline mount for PRO 700 chassis,Attachments,1 Low,1 Low,b'Magpul inline mount for PRO 700 chassis',b'PRO700',5cdeaca5d7f00c00b61c4b70,2300,1150.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/b/b1/Pro700_Inline_Icon.png?version=d967ad46393d862b48922db650e2d5d0',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/b/b1/Pro700_Inline_Icon.png?version=d967ad46393d862b48922db650e2d5d0',
5bc09a30d4351e00367fb7c8,Magpul MBUS Gen.2 Frontsight,Attachments,1 Low,1 Low,b'Magpul MBUS Gen.2 Frontsight',b'MBUS Front',5bc09a30d4351e00367fb7c8,3390,3390.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/4e/MBUS_Front_Icon.gif?version=9809b9d16189a93dd1e4493229cbba51',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/4e/MBUS_Front_Icon.gif?version=9809b9d16189a93dd1e4493229cbba51',
5c18b90d2e2216152142466b,Magpul MBUS Gen.2 Frontsight FDE,Attachments,1 Low,1 Low,b'Magpul MBUS Gen.2 Frontsight FDE',b'MBUS Front',5c18b90d2e2216152142466b,6111,6111.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/4e/MBUS_Front_Icon.gif?version=9809b9d16189a93dd1e4493229cbba51',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/4e/MBUS_Front_Icon.gif?version=9809b9d16189a93dd1e4493229cbba51',
5bc09a18d4351e003562b68e,Magpul MBUS Gen.2 Rearsight,Attachments,1 Low,1 Low,b'Magpul MBUS Gen.2 Rearsight',b'MBUS Rearsight',5bc09a18d4351e003562b68e,5400,5400.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7d/MBUS_Rear_Icon.gif?version=c3996be249316b81fba792cd75e7a6a4',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7d/MBUS_Rear_Icon.gif?version=c3996be249316b81fba792cd75e7a6a4',
5c18b9192e2216398b5a8104,Magpul MBUS Gen.2 Rearsight FDE,Attachments,1 Low,1 Low,b'Magpul MBUS Gen.2 Rearsight FDE',b'MBUS Rearsight',5c18b9192e2216398b5a8104,4111,4111.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7d/MBUS_Rear_Icon.gif?version=c3996be249316b81fba792cd75e7a6a4',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7d/MBUS_Rear_Icon.gif?version=c3996be249316b81fba792cd75e7a6a4',
5b7be47f5acfc400170e2dd2,Magpul M-LOK 2.5 inch guide,Attachments,1 Low,1 Low,b'Magpul M-LOK 2.5 inch guide',b'2.5 in. M-LOK',5b7be47f5acfc400170e2dd2,3100,3100.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7e/Magpul_MLOK_2_5_inch_rail_Icon.png?version=1cfccd93673cdc3c6a80b043bcf6d0f0',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7e/Magpul_MLOK_2_5_inch_rail_Icon.png?version=1cfccd93673cdc3c6a80b043bcf6d0f0',
5b7be4895acfc400170e2dd5,Magpul M-LOK 4.1 inch guide,Attachments,1 Low,1 Low,b'Magpul M-LOK 4.1 inch guide',b'4.1 in. M-LOK',5b7be4895acfc400170e2dd5,2300,2300.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/5d/Magpul_MLOK_4_1_inch_rail_Icon.png?version=721b02aa7ddd8290d3c05f553f45bf98',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/5d/Magpul_MLOK_4_1_inch_rail_Icon.png?version=721b02aa7ddd8290d3c05f553f45bf98',
57cffcd624597763133760c5,Magpul M-LOK AFG (Flat Dark Earth) Tactical grip,Attachments,1 Low,1 Low,b'Magpul M-LOK AFG (Flat Dark Earth) Tactical grip',b'AFG M-LOK',57cffcd624597763133760c5,7900,7900.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9b/AFG_MLOK_Icon.gif?version=6d7ddee90483b455cee86ee5e7ca916c',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9b/AFG_MLOK_Icon.gif?version=6d7ddee90483b455cee86ee5e7ca916c',
57cffcdd24597763f5110006,Magpul M-LOK AFG (Olive Drab) Tactical grip,Attachments,1 Low,1 Low,b'Magpul M-LOK AFG (Olive Drab) Tactical grip',b'AFG M-LOK',57cffcdd24597763f5110006,8998,8998.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9b/AFG_MLOK_Icon.gif?version=6d7ddee90483b455cee86ee5e7ca916c',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9b/AFG_MLOK_Icon.gif?version=6d7ddee90483b455cee86ee5e7ca916c',
57cffce524597763b31685d8,Magpul M-LOK AFG (Stealth Gray) Tactical grip,Attachments,1 Low,1 Low,b'Magpul M-LOK AFG (Stealth Gray) Tactical grip',b'AFG M-LOK',57cffce524597763b31685d8,8888,8888.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9b/AFG_MLOK_Icon.gif?version=6d7ddee90483b455cee86ee5e7ca916c',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9b/AFG_MLOK_Icon.gif?version=6d7ddee90483b455cee86ee5e7ca916c',
57cffb66245977632f391a99,Magpul M-LOK AFG Tactical grip,Attachments,2 Medium,1 Low,b'Magpul M-LOK AFG Tactical grip',b'AFG M-LOK',57cffb66245977632f391a99,12100,12100.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9b/AFG_MLOK_Icon.gif?version=6d7ddee90483b455cee86ee5e7ca916c',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9b/AFG_MLOK_Icon.gif?version=6d7ddee90483b455cee86ee5e7ca916c',
57cff947245977638e6f2a19,Magpul MOE AKM HAND GUARD (Black) for AK,Attachments,2 Medium,2 Medium,b'Magpul MOE AKM HAND GUARD (Black) for AK',b'MOE AKM',57cff947245977638e6f2a19,15000,15000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',
57cffd8224597763b03fc609,Magpul MOE AKM HAND GUARD (Flat Dark Earth) for AK,Attachments,2 Medium,2 Medium,b'Magpul MOE AKM HAND GUARD (Flat Dark Earth) for AK',b'MOE AKM',57cffd8224597763b03fc609,14999,14999.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',
57cffddc24597763133760c6,Magpul MOE AKM HAND GUARD (Olive Drab) for AK,Attachments,2 Medium,1 Low,b'Magpul MOE AKM HAND GUARD (Olive Drab) for AK',b'MOE AKM',57cffddc24597763133760c6,10750,10750.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',
57cffe0024597763b03fc60b,Magpul MOE AKM HAND GUARD (Plum) for AK,Attachments,2 Medium,2 Medium,b'Magpul MOE AKM HAND GUARD (Plum) for AK',b'MOE AKM',57cffe0024597763b03fc60b,10500,10500.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',
55802f5d4bdc2dac148b458f,Magpul MOE AR-15 pistol grip,Attachments,1 Low,1 Low,b'Magpul MOE AR-15 pistol grip',b'MOE Pistol',55802f5d4bdc2dac148b458f,9899,9899.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/dd/Magpul_MOE_AR-15_pistol_grip_Icon.png?version=f23b40a6a4402573defad1c62d3d6c53',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/dd/Magpul_MOE_AR-15_pistol_grip_Icon.png?version=f23b40a6a4402573defad1c62d3d6c53',
5d15cf3bd7ad1a67e71518b2,Magpul MOE AR-15 pistol grip (FDE),Attachments,3 High,1 Low,b'Magpul MOE AR-15 pistol grip (FDE)',b'MOE Pistol',5d15cf3bd7ad1a67e71518b2,26000,26000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/dd/Magpul_MOE_AR-15_pistol_grip_Icon.png?version=f23b40a6a4402573defad1c62d3d6c53',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/dd/Magpul_MOE_AR-15_pistol_grip_Icon.png?version=f23b40a6a4402573defad1c62d3d6c53',
5a788068c5856700137e4c8f,Magpul MOE M870 forestock,Attachments,1 Low,1 Low,b'Magpul MOE M870 forestock',b'MOE 870',5a788068c5856700137e4c8f,16198,8099.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/06/Magpulm870forestockicon.png?version=f3cf39a5c2e9d75a74980f7592fc4a03',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/06/Magpulm870forestockicon.png?version=f3cf39a5c2e9d75a74980f7592fc4a03',
5b30ac585acfc433000eb79c,Magpul MOE pistol grip for AK,Attachments,1 Low,2 Medium,b'Magpul MOE pistol grip for AK',b'MOE AK',5b30ac585acfc433000eb79c,9000,9000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/99/AKMOE_Icon.png?version=708bb3117b03f2f745a8db836346adfa',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/99/AKMOE_Icon.png?version=708bb3117b03f2f745a8db836346adfa',
5c78f2792e221600106f4683,Magpul MOE SL carbine length M-LOK foregrip for AR15,Attachments,1 Low,1 Low,b'Magpul MOE SL carbine length M-LOK foregrip for AR15',b'MOE SL',5c78f2792e221600106f4683,10000,5000.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/78/Magpul_MOE_SL_carabine_length_M-LOK_foregrip_for_AR15_icon.png?version=394bbbe8fe6e0d124c34ed0ef11025e9',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/78/Magpul_MOE_SL_carabine_length_M-LOK_foregrip_for_AR15_icon.png?version=394bbbe8fe6e0d124c34ed0ef11025e9',
5c78f26f2e221601da3581d1,Magpul MOE SL mid length M-LOK foregrip for AR15,Attachments,1 Low,1 Low,b'Magpul MOE SL mid length M-LOK foregrip for AR15',b'MOE SL',5c78f26f2e221601da3581d1,12299,6149.5,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/92/Magpul_MOE_SL_mid_length_M-LOK_foregrip_for_AR15_icon.png?version=7b3620fe61f75ed3f214dc9a62138417',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/92/Magpul_MOE_SL_mid_length_M-LOK_foregrip_for_AR15_icon.png?version=7b3620fe61f75ed3f214dc9a62138417',
5cdeac5cd7f00c000f261694,Magpul Pistol Grip for Pro 700 Kit,Attachments,1 Low,1 Low,b'Magpul Pistol Grip for Pro 700 Kit',b'Pro700',5cdeac5cd7f00c000f261694,2599,2599.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/28/Pro700Grip_icon.png?version=76ba212a8f779852734c1c839558487c',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/28/Pro700Grip_icon.png?version=76ba212a8f779852734c1c839558487c',
5d25a7b88abbc3054f3e60bc,Magpul PMAG .308 AC 10-round M700 magazine,Attachments,1 Low,1 Low,b'Magpul PMAG .308 AC 10-round M700 magazine',b'PMAG .308 AC',5d25a7b88abbc3054f3e60bc,7000,3500.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a8/Magpul_PMAG_.308_10_Round_Icon.png?version=e1924e9f4dd69b5232dbe07a8c021bfc',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a8/Magpul_PMAG_.308_10_Round_Icon.png?version=e1924e9f4dd69b5232dbe07a8c021bfc',
5ce69cbad7f00c00b61c5098,Magpul PMAG .308 AC 5-round M700 magazine,Attachments,1 Low,1 Low,b'Magpul PMAG .308 AC 5-round M700 magazine',b'PMAG .308 AC',5ce69cbad7f00c00b61c5098,3000,3000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/0c/PMAG_.308_5_round_Icon.png?version=b3e94e0107c2453d1930493453e60ee6',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/0c/PMAG_.308_5_round_Icon.png?version=b3e94e0107c2453d1930493453e60ee6',
59c1383d86f774290a37e0ca,Magpul PMAG D-60 5.56x45 60-round magazine,Attachments,2 Medium,2 Medium,b'Magpul PMAG D-60 5.56x45 60-round magazine',b'PMAG D-60',59c1383d86f774290a37e0ca,30000,15000.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f6/Magpul_PMAG_D-60.png?version=1330166a4f3fcd482f58f1ad0826d7d0',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f6/Magpul_PMAG_D-60.png?version=1330166a4f3fcd482f58f1ad0826d7d0',
5cdeac22d7f00c000f26168f,Magpul PRO 700 chassis,Attachments,1 Low,1 Low,b'Magpul PRO 700 chassis',b'PRO 700',5cdeac22d7f00c000f26168f,20500,6833.333333333333,3,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/0b/Pro700Chassis_icon.png?version=5e41639119bba337a9c747e81357abac',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/0b/Pro700Chassis_icon.png?version=5e41639119bba337a9c747e81357abac',
5b7d63b75acfc400170e2f8a,Magpul PRS 2polymer stock for FAL,Attachments,1 Low,1 Low,b'Magpul PRS 2polymer stock for FAL',b'PRS 2 FAL',5b7d63b75acfc400170e2f8a,8000,4000.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/42/PRS2_FAL_Icon.png?version=4e39b20cba265bf793ca92ced0f6571a',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/42/PRS2_FAL_Icon.png?version=4e39b20cba265bf793ca92ced0f6571a',
5a33cae9c4a28232980eb086,Magpul PRS GEN2 FDE stock,Attachments,1 Low,1 Low,b'Magpul PRS GEN2 FDE stock',b'PRS GEN2',5a33cae9c4a28232980eb086,8800,4400.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c1/Prsgen2icon.png?version=3e6f7efea1c9ad46af158f14e2e743d3',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c1/Prsgen2icon.png?version=3e6f7efea1c9ad46af158f14e2e743d3',
5d4406a8a4b9361e4f6eb8b7,Magpul PRS GEN3 Grey stock,Attachments,1 Low,1 Low,b'Magpul PRS GEN3 Grey stock',b'',0,0,0,0,b'',b'',
5d44069ca4b9361ebd26fc37,Magpul PRS GEN3 stock,Attachments,1 Low,1 Low,b'Magpul PRS GEN3 stock',b'PRS GEN3',5d44069ca4b9361ebd26fc37,18000,9000.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/81/PRSG3BLK_Icon.png?version=b00b3f1a6110a030b1fad130cbcd4c31',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/81/PRSG3BLK_Icon.png?version=b00b3f1a6110a030b1fad130cbcd4c31',
58d2912286f7744e27117493,Magpul Rubber Butt-Pad for Carbine stock series,Attachments,1 Low,1 Low,b'Magpul Rubber Butt-Pad for Carbine stock series',b'RBP',58d2912286f7744e27117493,5387,5387.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7d/M4buttpadicon.png?version=50f9bae093a431043a3e621fd70b783f',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7d/M4buttpadicon.png?version=50f9bae093a431043a3e621fd70b783f',
59fc48e086f77463b1118392,Magpul RVG grip black,Attachments,2 Medium,2 Medium,b'Magpul RVG grip black',b'RVG blk.',59fc48e086f77463b1118392,12000,12000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/thumb/d/d6/Rvggripicon.png/63px-Rvggripicon.png?version=4817f9fa5753232edad465dde920dd75',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/thumb/d/d6/Rvggripicon.png/63px-Rvggripicon.png?version=4817f9fa5753232edad465dde920dd75',
5c9a07572e221644f31c4b32,Magpul Zhukov-U HAND GUARD (Black) for AK,Attachments,1 Low,1 Low,b'Magpul Zhukov-U HAND GUARD (Black) for AK',b'Zhukov-U',5c9a07572e221644f31c4b32,12500,6250.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/ZhukovUIcon.gif?version=8277f0832de7396c2e901fb7c3d2a7c6',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/ZhukovUIcon.gif?version=8277f0832de7396c2e901fb7c3d2a7c6',
5c9a1c3a2e2216000e69fb6a,Magpul Zhukov-U HAND GUARD (FDE) for AK,Attachments,1 Low,1 Low,b'Magpul Zhukov-U HAND GUARD (FDE) for AK',b'Zhukov-U',5c9a1c3a2e2216000e69fb6a,11000,5500.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/ZhukovUIcon.gif?version=8277f0832de7396c2e901fb7c3d2a7c6',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/ZhukovUIcon.gif?version=8277f0832de7396c2e901fb7c3d2a7c6',
5c9a1c422e221600106f69f0,Magpul Zhukov-U HAND GUARD (Plum) for AK,Attachments,2 Medium,2 Medium,b'Magpul Zhukov-U HAND GUARD (Plum) for AK',b'Zhukov-U',5c9a1c422e221600106f69f0,26888,13444.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/ZhukovUIcon.gif?version=8277f0832de7396c2e901fb7c3d2a7c6',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/ZhukovUIcon.gif?version=8277f0832de7396c2e901fb7c3d2a7c6',
571a28e524597720b4066567,Makeshift 7.62x25 TT silencer,Attachments,1 Low,1 Low,b'Makeshift 7.62x25 TT silencer',b'TT silencer',571a28e524597720b4066567,9900,4950.0,2,b'https://tarkov-market.com/images/items/Makeshift_7.62x25_\xd0\xa2\xd0\xa2_silencer.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/3/3f/Ttsilencericon.png?version=9a2e9114623e724501debdee409a205e',
5c5db6ee2e221600113fba54,Maxim Defence CQB collapsing/telescoping MCX/MPX stock,Attachments,1 Low,1 Low,b'Maxim Defence CQB collapsing/telescoping MCX/MPX stock',b'MD CQB',5c5db6ee2e221600113fba54,5999,2999.5,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/6/66/MD_CQB_Icon.png?version=8a7e0df39efe6272a25b46126e3c2bce',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/6/66/MD_CQB_Icon.png?version=8a7e0df39efe6272a25b46126e3c2bce',
5cf8f3b0d7f00c00217872ef,MaxRounds Powermag 20-round 12/76 magazine for SOK-12 and compatible weapons,Attachments,1 Low,1 Low,b'MaxRounds Powermag 20-round 12/76 magazine for SOK-12 and compatible weapons',b'Powermag 20',5cf8f3b0d7f00c00217872ef,39000,9750.0,4,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/thumb/6/6f/Saiga_Powermag20_Icon.png/105px-Saiga_Powermag20_Icon.png?version=fa5d999ae100fc6110e9f27940aef621',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/thumb/6/6f/Saiga_Powermag20_Icon.png/105px-Saiga_Powermag20_Icon.png?version=fa5d999ae100fc6110e9f27940aef621',
5adf23995acfc400185c2aeb,MC 20-01 stock,Attachments,1 Low,1 Low,b'MC 20-01 stock',b'MC 20-01',5adf23995acfc400185c2aeb,3450,862.5,4,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/thumb/7/7e/Tozfullsizestockicon.png/200px-Tozfullsizestockicon.png?version=998328c8e478558e26e4cb7613c905fc',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/thumb/7/7e/Tozfullsizestockicon.png/200px-Tozfullsizestockicon.png?version=998328c8e478558e26e4cb7613c905fc',
5649b2314bdc2d79388b4576,ME adapter for AK,Attachments,1 Low,1 Low,b'ME adapter for AK',b'ME4',5649b2314bdc2d79388b4576,5750,5750.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f6/Me4icon.png?version=8cf1e50f8c1f596b4faa78c19607e658',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f6/Me4icon.png?version=8cf1e50f8c1f596b4faa78c19607e658',
5c0111ab0db834001966914d,ME Cylinder muzzle adapter 12 ga,Attachments,1 Low,1 Low,b'ME Cylinder muzzle adapter 12 ga',b'Cylinder',5c0111ab0db834001966914d,5300,5300.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8e/Mecylindermuzzleadapter12gicon.png?version=850338e3df7dbb4bc9cabb857388d373',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8e/Mecylindermuzzleadapter12gicon.png?version=850338e3df7dbb4bc9cabb857388d373',
5b800ebc86f774394e230a90,Medium length rail for Hexagon,Attachments,1 Low,1 Low,b'Medium length rail for Hexagon',b'Hexagon Med',5b800ebc86f774394e230a90,3000,3000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/d3/Hex_Med_Icon.gif?version=39127ced0c8c0c4d6d1f88472c922964',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/d3/Hex_Med_Icon.gif?version=39127ced0c8c0c4d6d1f88472c922964',
5b8403a086f7747ff856f4e2,Medium length rail for Hexagon(Anodized Red),Attachments,1 Low,1 Low,b'Medium length rail for Hexagon(Anodized Red)',b'Hexagon Med',5b8403a086f7747ff856f4e2,9999,9999.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/d3/Hex_Med_Icon.gif?version=39127ced0c8c0c4d6d1f88472c922964',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/d3/Hex_Med_Icon.gif?version=39127ced0c8c0c4d6d1f88472c922964',
5c07b36c0db834002a1259e9,"Meprolight ""Tru Dot Night Sight"" Frontsight for P226",Attachments,1 Low,1 Low,"b'Meprolight ""Tru Dot Night Sight"" Frontsight for P226'",b'TD NS Fr.',5c07b36c0db834002a1259e9,2222,2222.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c8/MeprolightTruDotFronticon.png?version=d4e3c35b829615c5884448ed789939a7',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c8/MeprolightTruDotFronticon.png?version=d4e3c35b829615c5884448ed789939a7',
5c07b3850db834002330045b,Meprolight Tru Dot Night Sight rear sight for P226,Attachments,1 Low,1 Low,b'Meprolight Tru Dot Night Sight rear sight for P226',b'TD NS Re.',5c07b3850db834002330045b,3699,3699.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/59/MeprolightTruDotRearicon.png?version=361498758d7804c63ad7a0ccc7e0b6da',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/59/MeprolightTruDotRearicon.png?version=361498758d7804c63ad7a0ccc7e0b6da',
5a789261c5856700186c65d3,Mesa Tactical magazine clamp for M870,Attachments,1 Low,1 Low,b'Mesa Tactical magazine clamp for M870',b'MT Clamp',5a789261c5856700186c65d3,4896,4896.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/56/M870clampicon.png?version=83386e35836444dd6438078582db2bb9',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/56/M870clampicon.png?version=83386e35836444dd6438078582db2bb9',
599851db86f77467372f0a18,Metal Izhmash stock for PP-19-01,Attachments,1 Low,1 Low,b'Metal Izhmash stock for PP-19-01',b'Stock PP-19-01',599851db86f77467372f0a18,5000,2500.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a1/Pp19stockicon.png?version=2407cc66a70250e46ab286eb4ba6619f',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a1/Pp19stockicon.png?version=2407cc66a70250e46ab286eb4ba6619f',
5de653abf76fdc1ce94a5a2a,"Metal magazine for VPO-215 and compatibles, .366 TKM 4-round capacity",Attachments,1 Low,1 Low,"b'Metal magazine for VPO-215 and compatibles, .366 TKM 4-round capacity'",b'215 366',5de653abf76fdc1ce94a5a2a,1380,1380.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9e/Metal_magazine_for_VPO-215_and_compatibles%2C_.366_TKM_10-round_capacity_icon.png?version=1987d59cdd328be685d6be76b1da8af6',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/9/9e/Metal_magazine_for_VPO-215_and_compatibles%2C_.366_TKM_10-round_capacity_icon.png?version=1987d59cdd328be685d6be76b1da8af6',
